1	39.2067	38.8677	1.63062e-05	1.7036e-05	1.0
2	40.3685	39.6712	4.8479e-08	2.76964e-06	1.0
3	38.4095	38.8338	5.84215e-26	3.68419e-26	-1.0
4	39.977	40.6065	0.0156448	0.0205328	1.0
5	39.6823	39.7315	0.000550699	0.000964589	1.0
6	40.6749	40.2545	1.06255e-24	3.23441e-27	1.0
7	41.18	40.7476	9.78409e-26	5.17505e-26	-1.0
8	37.2506	38.3052	7.18615e-05	5.66111e-05	1.0
9	38.7416	38.2522	3.6022e-06	9.94993e-05	-1.0
10	42.184	41.2755	8.02336e-25	2.84274e-25	1.0
11	38.4987	38.8871	1.41498e-05	9.84281e-07	1.0
12	40.1212	39.7643	5.50355e-26	5.05376e-29	-1.0
13	41.715	41.4399	3.71137e-05	2.84446e-05	0.980827
14	42.1246	41.185	6.85414e-05	0.00531296	1.0
15	41.1833	41.2416	0.00248637	0.000270946	0.63937
16	41.5869	40.4187	5.67841e-25	1.47368e-25	1.0
17	41.0825	41.5169	5.97297e-05	0.00596825	1.0
18	40.8818	40.8544	0.000364862	3.09493e-05	-0.885264
19	39.3291	39.0887	4.7421e-06	7.09168e-07	0.987648
20	42.8515	42.2139	1.06949e-05	3.80318e-05	1.0

