1	37.616	40.4459	1.81935e-27	2.76744e-25	1.0
2	44.5887	39.1515	6.22674e-25	4.25022e-26	-1.0
3	37.0246	38.7044	1.26344e-27	1.94267e-25	1.0
4	39.9153	37.0011	7.31556e-05	0.000184765	-0.979343
5	40.5439	39.372	3.592e-06	7.30753e-07	1.0
6	36.5424	37.5566	1.81935e-25	2.91097e-26	1.0
7	44.2404	39.3098	0.00851719	0.010612	1.0
8	42.0183	38.39	9.90538e-27	1.63742e-26	1.0
9	41.168	41.0086	5.05376e-25	3.82519e-25	1.0
10	40.2425	39.5957	3.68419e-26	1.46054e-26	-1.0
11	41.6162	39.56	5.89471e-25	1.94267e-25	-1.0
12	36.6482	40.9592	0.00116	0.00175627	-0.56851
13	39.3207	39.6322	2.79121e-06	2.08096e-05	1.0
14	36.7744	41.7633	6.54968e-26	5.17505e-26	-1.0
15	39.9697	41.5382	0.000199383	6.72542e-06	0.86823
16	41.6037	35.9459	0.0252822	0.000244546	0.999936
17	40.4058	41.0814	8.08602e-28	1.26344e-25	1.0
18	43.7078	37.4306	4.27751e-25	3.15405e-25	-1.0
19	38.2563	39.2964	0.000492564	0.00597848	1.0
20	40.3108	38.8249	0.00158301	0.10966	0.863307

