1	38.9753	40.1264	7.77067e-25	5.67841e-25	1.0
2	40.1021	40.0976	0.0062069	0.0184506	1.0
3	36.2697	36.4973	0.00196921	0.00282787	0.609102
4	42.0334	41.3789	8.28009e-25	4.85363e-25	-1.0
5	38.959	40.1109	1.9691e-05	0.000298803	1.0
6	39.0185	38.5277	1.4196e-25	3.1586e-26	1.0
7	40.4568	38.9133	1.16439e-25	3.23441e-27	-1.0
8	43.9613	42.9998	7.05371e-06	0.000107452	-1.0
9	42.2056	40.3342	0.00180485	0.000881594	1.0
10	42.0877	41.4681	0.0042164	0.0022333	0.98059
11	40.9182	40.2957	0.00148887	0.00357406	1.0
12	39.2172	37.002	3.0296e-05	5.78437e-05	-1.0
13	39.4992	40.944	5.84215e-26	7.68677e-26	1.0
14	42.4376	41.5871	7.29763e-26	5.05376e-27	1.0
15	41.9987	37.8635	0.000117322	4.523e-06	0.978524
16	38.8322	38.9124	3.97314e-05	3.63267e-05	1.0
17	40.5354	40.0225	0.00640228	0.00177584	-1.0
18	40.3387	38.392	5.25794e-25	4.54839e-28	1.0
19	40.2262	39.0722	0.00676606	0.00691481	1.0
20	41.8614	39.5699	0.000308435	6.96179e-05	-0.777653

