1	38.1538	40.4364	2.44602e-26	1.29376e-26	-1.0
2	38.2701	39.1321	1.52876e-25	3.23441e-25	1.0
3	41.3566	40.2354	3.48154e-25	4.54839e-28	-1.0
4	42.8429	40.9629	0.00049526	0.000589662	0.99605
5	39.6133	40.3283	0.00153046	0.00170811	1.0
6	36.4945	35.9172	0.010129	0.00937089	0.910087
7	44.024	42.1517	0.00257762	0.0154189	0.972841
8	39.7768	37.4971	3.79994e-05	5.3278e-05	1.0
9	42.1691	43.8895	3.41634e-26	4.25022e-26	1.0
10	40.7373	38.3868	0.000259885	0.000944176	0.914389
11	40.661	41.7152	0.0023511	0.00427689	0.965317
12	37.9351	41.018	0.000197308	2.92934e-05	0.921041
13	40.7202	40.6131	3.73776e-25	1.47368e-25	-1.0
14	41.7687	42.8544	1.75922e-25	9.78409e-26	1.0
15	41.1751	40.1604	4.88352e-07	5.63642e-05	1.0
16	40.4983	40.5644	3.96215e-26	7.27742e-27	1.0
17	39.094	39.7608	4.00509e-06	2.56992e-06	1.0
18	43.2402	42.6507	0.00749532	0.0027464	0.905833
19	39.7393	37.8826	1.81935e-25	7.29763e-26	-1.0
20	41.3008	37.2041	1.64678e-06	9.19488e-06	0.998191

