1	41.614	41.7111	0.00769872	0.00643941	1.0
2	38.8268	40.1568	1.1267e-05	1.80866e-08	1.0
3	41.9691	41.5757	0.00126873	0.000241603	1.0
4	41.4099	41.351	2.61987e-25	4.85363e-25	1.0
5	39.983	39.8542	3.96215e-26	8.80568e-25	-1.0
6	39.898	39.4023	7.52202e-25	2.44602e-26	-1.0
7	40.8191	41.4461	9.34441e-26	5.15534e-25	-1.0
8	41.5351	41.9632	7.52102e-05	4.16418e-05	1.0
9	41.6634	40.0023	1.11146e-06	2.83777e-05	1.0
10	40.0522	40.0573	0.0125296	0.00373629	1.0
11	39.3844	38.6585	0.00199744	0.000733086	0.751843
12	41.3637	41.7229	8.49538e-26	1.52876e-25	-1.0
13	38.8521	39.1419	1.31448e-25	2.44602e-26	1.0
14	40.9026	41.3581	1.26344e-25	7.89651e-25	1.0
15	40.8246	41.1534	1.21341e-25	4.09355e-25	1.0
16	41.0947	40.6952	8.70404e-05	2.4727e-05	1.0
17	39.6224	40.1645	0.00593504	0.00149215	1.0
18	39.0867	39.2793	3.06558e-06	1.69029e-05	1.0
19	38.7039	38.7026	7.15663e-25	1.06938e-25	-1.0
20	40.5735	41.1391	3.14261e-05	8.23491e-06	-1.0

