1	1057	44.2145	43.9458	0.0137399	0.000680805	-0.949587	0.5285
2	1120	44.4005	44.4578	0.00497023	0.00574078	0.990212	0.56
3	1098	44.2781	44.4143	0.0170483	0.0260438	0.047097	0.549
4	1211	45.3376	45.3086	0.00549262	0.00182259	0.534777	0.6055
5	1174	44.6898	44.8834	0.00180348	0.00361765	0.742306	0.587
6	1435	46.8278	46.7835	0.0239638	0.0195411	0.249143	0.7175
7	1014	43.535	43.4074	0.00502726	0.00257745	0.348824	0.507
8	1041	43.4399	43.614	0.00828811	0.00605973	-0.547655	0.5205
9	1290	45.9428	45.6581	0.00165513	0.00205243	0.379182	0.645
10	1080	44.1751	44.1939	0.000603656	0.000333052	0.0282552	0.54

