1	34	40.8958	40.8959	1.30043e-27	2.08068e-28	-1.0	0.017
2	36	40.7227	40.7332	8.30873e-28	1.29824e-27	-1.0	0.018
3	21	40.295	40.2756	0.000173984	0.000581506	1.0	0.0105
4	23	40.0	40.0	0.0	0.0	NAN	0.0115
5	19	40.2469	40.26	5.32919e-29	5.32919e-29	-1.0	0.0095
6	30	40.6553	40.7165	5.2228e-29	0.0	NAN	0.015
7	35	41.203	41.2109	2.07888e-28	2.07888e-28	1.0	0.0175
8	31	40.7696	40.7265	4.6953e-28	2.0868e-28	1.0	0.0155
9	33	40.336	40.4697	5.20648e-29	0.0	NAN	0.0165
10	41	41.0093	41.1334	0.0	1.29373e-27	NAN	0.0205

