1	1931	48.3383	48.9544	0.0161361	0.0184996	-0.213789	0.9655
2	1819	48.4308	47.4961	0.0266116	0.0178864	0.708557	0.9095
3	1952	49.7597	48.8019	0.0182099	0.0082199	-0.404369	0.976
4	1966	49.2205	49.4593	0.00364997	0.0221799	0.304608	0.983
5	1942	48.7627	49.2733	0.00507921	0.0110064	-0.79182	0.971
6	1918	48.8864	48.8709	0.010291	0.0362437	0.462079	0.959
7	1991	49.7167	49.4278	0.0285586	0.0312175	0.144641	0.9955
8	1996	49.5524	48.7635	0.0282226	0.0247548	0.870823	0.998
9	1965	49.0364	48.8605	0.00436711	0.00117519	-0.106224	0.9825
10	1983	48.7716	49.4466	0.0014856	0.00338022	-0.0145122	0.9915

