1	1982	49.84	49.09	0.021068	0.0138338	0.511652	0.991
2	1929	48.9324	49.4526	0.0371819	0.0129602	0.704685	0.9645
3	1949	49.1395	49.5674	0.0167723	0.0390758	0.41123	0.9745
4	1889	48.7256	47.6888	0.0070027	0.00753317	-0.143877	0.9445
5	1914	48.6657	48.337	0.00999361	0.0261993	-0.231342	0.957
6	1974	49.6153	48.8865	0.00990474	0.0145537	0.166569	0.987
7	2070	49.3258	49.5085	0.00647007	0.00861499	0.409289	1.035
8	1998	49.9871	49.8109	0.0237392	0.0368526	0.367912	0.999
9	1985	49.3504	49.7231	0.00725279	0.0101885	0.21222	0.9925
10	2019	49.6258	49.5555	0.00197013	0.00271395	0.0917531	1.0095

