1	1369	46.3956	46.1929	0.0124616	0.0108267	0.667474	0.6845
2	1039	43.6591	43.6134	0.0125178	0.000783893	-0.543303	0.5195
3	1012	43.2881	43.364	0.00409226	0.00305261	0.330456	0.506
4	1003	43.4981	43.6333	0.0141685	0.0107443	-0.293507	0.5015
5	1285	45.5881	45.8009	0.00220989	0.00752609	-0.586015	0.6425
6	1125	44.1658	44.0206	0.00270338	0.0016032	-0.93244	0.5625
7	885	42.4445	42.6418	0.0191429	0.0388781	0.169456	0.4425
8	1217	45.3009	44.9847	0.0406289	0.00689939	-0.127861	0.6085
9	950	42.8051	42.881	0.000151174	1.88394e-05	0.859212	0.475
10	1239	45.3454	45.7606	0.0050113	0.012413	0.297281	0.6195

