1	1164	44.9571	44.6895	0.0510696	0.00737865	-0.535259	0.582
2	1273	45.1768	45.2708	0.00783475	0.00221172	0.447019	0.6365
3	1051	44.1436	43.9769	0.0276461	0.0242563	0.358663	0.5255
4	1302	46.1091	45.9368	0.0289122	0.0294959	0.358771	0.651
5	1007	43.418	43.6631	0.00931427	0.0295029	-0.73329	0.5035
6	1333	45.6152	45.8738	0.001126	0.0167206	0.0881819	0.6665
7	1032	43.7467	43.3953	0.0303247	0.0102586	-0.26352	0.516
8	854	42.0432	42.0775	0.00837191	0.0227109	-0.368247	0.427
9	1157	44.4182	44.2387	0.0199107	0.00844906	0.260087	0.5785
10	1195	45.104	44.982	0.0158064	0.0171545	0.627733	0.5975

