1	41.5719	42.0244	0.00814713	0.0225171	-0.828038
2	45.2613	44.2031	0.0081875	0.00164937	1.0
3	47.1294	46.9635	0.00517876	0.0324355	-0.57862
4	44.2254	43.8188	6.16581e-06	1.46104e-06	1.0
5	42.3934	43.0601	0.000143802	0.00572813	-1.0
6	44.9775	44.7879	7.71721e-07	1.33284e-05	-1.0
7	45.7719	46.2471	3.60888e-06	6.83414e-07	1.0
8	44.6841	44.862	0.00345192	0.00322876	-1.0
9	45.3775	44.3499	5.05376e-27	5.57177e-25	1.0
10	44.1758	43.7695	0.000768676	0.000228245	-0.712626

