// Initial random seed:
7859483028249018930

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeMutationRate(1e-05);
initializeMutationType(1, 0.5, "f", 0);
initializeMutationType(2, 0.5, "f", 0);
initializeMutationType(3, 0.5, "f", 0);
initializeMutationType(4, 0.5, "f", 0);
initializeMutationType(5, 0.5, "f", 0);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElementType(2, m2, 1);
initializeGenomicElementType(3, m3, 1);
initializeGenomicElementType(4, m4, 1);
initializeGenomicElementType(5, m5, 1);
initializeGenomicElement(g3, 0, 19);
initializeRecombinationRate(0.5);

// Starting run at tick <start>:
1 

40.0
40.0
100	1	740	39.9876	39.9851	0.00182195	0.00219432	0.98887	0.37
100	2	749	40.0004	40.0005	5.18744e-05	4.65197e-05	0.976897	0.3745
100	3	720	39.9993	40.0014	1.98382e-05	0.000110848	0.0249397	0.36
100	4	721	40.0	39.9998	4.89904e-05	5.23335e-05	0.914115	0.3605
100	5	724	40.0008	39.9988	7.03301e-05	7.52697e-05	-0.609573	0.362
100	6	740	40.0	40.0002	1.79593e-07	1.22545e-05	1.0	0.37
100	7	718	39.9997	39.9997	4.85813e-05	5.19961e-05	1.0	0.359
100	8	708	39.9992	40.0001	5.15142e-05	3.20564e-07	-1.0	0.354
100	9	731	40.0	40.0	0.0	0.0	NAN	0.3655
100	10	733	39.9988	39.9977	0.000120522	0.000201329	0.878196	0.3665
200	1	697	39.9758	39.9679	0.00432488	0.00474011	0.967088	0.3485
200	2	702	39.9996	39.9999	7.35612e-05	1.3679e-05	0.992455	0.351
200	3	701	39.9999	40.0	7.3178e-06	7.47943e-06	0.67921	0.3505
200	4	703	40.0007	40.0009	1.20513e-05	2.2855e-05	1.0	0.3515
200	5	715	40.012	39.9917	0.000889046	0.000622025	-0.350984	0.3575
200	6	720	40.0003	40.0004	2.23775e-05	4.73625e-05	1.0	0.36
200	7	713	40.0	40.0	0.0	0.0	NAN	0.3565
200	8	750	40.0	40.0	0.0	0.0	NAN	0.375
200	9	694	40.0	40.0	0.0	0.0	NAN	0.347
200	10	720	39.9974	39.9895	0.000661968	0.00123724	0.705493	0.36
300	1	747	39.9909	39.9883	0.00156186	0.00180177	0.96896	0.3735
300	2	712	40.0016	40.0012	0.00023164	8.14001e-05	0.914318	0.356
300	3	716	40.0012	40.0016	0.000157323	0.000218202	0.946204	0.358
300	4	685	39.9961	39.9958	0.000665279	0.000753846	0.980886	0.3425
300	5	703	40.0375	39.9749	0.00249355	0.00158741	-0.365062	0.3515
300	6	703	39.9998	39.9997	9.35502e-06	3.81054e-05	0.822718	0.3515
300	7	740	39.9997	39.9999	4.06008e-06	1.15197e-06	1.0	0.37
300	8	716	39.9994	40.0007	0.000248812	0.00015977	0.867987	0.358
300	9	720	39.9993	39.9999	9.77443e-05	6.0062e-05	0.949991	0.36
300	10	703	39.9909	39.995	0.00107107	0.000669639	0.928978	0.3515
400	1	738	39.969	39.968	0.00343597	0.00361933	0.989635	0.369
400	2	721	40.0015	40.0003	0.000109408	3.67771e-05	0.803113	0.3605
400	3	717	40.0002	40.0001	2.77244e-05	6.00475e-06	1.0	0.3585
400	4	676	39.9804	39.9796	0.00343699	0.00371589	0.999884	0.338
400	5	740	40.0886	39.9582	0.00505941	0.00237982	-0.0538132	0.37
400	6	745	40.0006	40.0006	0.000132674	7.65087e-05	0.986206	0.3725
400	7	724	39.9994	39.9997	9.29289e-06	2.63668e-06	1.0	0.362
400	8	727	40.0071	40.0063	0.00174247	0.00134401	0.999862	0.3635
400	9	719	39.9968	39.9996	0.000116622	4.24262e-05	0.355015	0.3595
400	10	716	39.9885	39.9915	0.0017963	0.00120747	0.978905	0.358
500	1	734	39.9665	39.9669	0.0028797	0.00307284	0.993948	0.367
500	2	702	40.0008	40.0029	4.90851e-05	0.00025777	0.713548	0.351
500	3	716	40.0152	40.0138	0.00413219	0.0034052	0.999998	0.358
500	4	709	39.982	39.976	0.00435988	0.00452414	0.982371	0.3545
500	5	722	40.0986	39.9546	0.00612828	0.00224978	-0.0842136	0.361
500	6	728	39.9988	39.9988	0.000179605	0.000184324	0.998395	0.364
500	7	721	39.9999	39.9999	1.50647e-06	4.27433e-07	1.0	0.3605
500	8	732	40.0017	40.0024	0.000107986	0.000222059	0.999698	0.366
500	9	705	39.994	39.9971	0.00022937	5.29331e-05	1.0	0.3525
500	10	720	39.9996	39.9997	9.86968e-05	6.06494e-05	1.0	0.36
600	1	706	39.9817	39.9825	0.00137197	0.0013267	0.993234	0.353
600	2	730	40.0014	40.0068	2.92881e-05	0.000595882	0.973329	0.365
600	3	713	39.9997	39.9999	2.07616e-05	1.03598e-05	0.816434	0.3565
600	4	705	39.9936	39.9892	0.00207941	0.00207917	0.971102	0.3525
600	5	701	40.1249	39.9416	0.00608127	0.00241131	0.0572974	0.3505
600	6	691	39.9966	39.997	0.000811942	0.000602508	0.992772	0.3455
600	7	726	40.0	40.0	0.0	0.0	NAN	0.363
600	8	716	40.0017	39.9999	0.000113866	7.70335e-06	0.306859	0.358
600	9	757	39.9919	39.9984	0.000308157	0.000268706	0.619803	0.3785
600	10	686	40.0	39.9999	2.22849e-08	2.48079e-06	-1.0	0.343
700	1	708	39.9941	39.9947	0.000615049	0.000550537	0.995862	0.354
700	2	710	40.0044	40.0043	0.000669326	0.000563185	0.97977	0.355
700	3	745	39.9981	39.9992	0.000125328	2.52102e-05	1.0	0.3725
700	4	692	39.9704	39.96	0.00727057	0.00732036	0.98264	0.346
700	5	730	40.1601	39.9218	0.00655011	0.0018795	0.348113	0.365
700	6	725	40.0039	40.0021	0.000313401	0.000286911	0.817668	0.3625
700	7	738	40.0	40.0	0.0	0.0	NAN	0.369
700	8	706	40.0001	40.0001	4.20537e-06	1.24912e-05	1.0	0.353
700	9	735	39.9997	39.9999	1.09181e-05	2.51964e-06	1.0	0.3675
700	10	714	40.0001	40.0002	1.60454e-05	2.33774e-05	1.0	0.357
800	1	719	39.9966	39.9967	0.000352153	0.000285699	0.997487	0.3595
800	2	756	40.0124	40.0122	0.00201022	0.00165389	0.979546	0.378
800	3	733	39.9975	39.9989	0.000199662	4.47587e-05	0.988035	0.3665
800	4	720	40.0213	40.0012	0.00217838	0.00191749	0.886899	0.36
800	5	714	40.2084	39.9257	0.00686581	0.00135222	0.601806	0.357
800	6	688	40.0026	40.0021	0.000192023	0.000137678	0.184555	0.344
800	7	738	40.0007	40.0011	7.80122e-05	0.000183129	0.997748	0.369
800	8	703	40.0003	40.0003	2.98251e-05	2.71773e-05	0.943957	0.3515
800	9	715	39.9983	39.9983	0.000219227	0.000233073	1.0	0.3575
800	10	705	39.9996	39.9993	3.21213e-05	7.47688e-05	1.0	0.3525
900	1	724	39.9937	39.9939	0.000495052	0.000385422	0.972039	0.362
900	2	686	40.0126	40.0222	0.00275855	0.00241231	0.863207	0.343
900	3	678	39.9985	39.9996	0.000144476	4.80301e-05	0.907602	0.339
900	4	695	40.0208	40.002	0.000487899	1.01329e-05	0.692368	0.3475
900	5	727	40.239	39.9244	0.00669995	0.000851074	0.974708	0.3635
900	6	754	40.0064	40.0011	0.000369598	3.32422e-05	0.72319	0.377
900	7	742	40.0016	40.002	0.000133439	0.00020489	0.998593	0.371
900	8	693	39.9905	39.9914	0.00136325	0.00116789	0.997994	0.3465
