1	40	40.6716	39.1166	1.86414e-27	8.28506e-28	-1.0	0.02
2	35	41.0826	39.5374	2.07888e-28	8.31552e-28	1.0	0.0175
3	47	40.58	38.1747	6.01748e-05	0.00116424	-1.0	0.0235
4	32	40.5721	38.9711	5.21157e-29	2.08463e-28	-1.0	0.016
5	32	40.3533	38.9899	4.69041e-28	0.0	NAN	0.016
6	41	41.2527	38.9652	8.27988e-28	1.29373e-27	-1.0	0.0205
7	31	40.318	39.2058	4.6953e-28	5.217e-29	-1.0	0.0155
8	41	41.0507	38.7688	5.17493e-29	1.29373e-27	-1.0	0.0205
9	35	40.6636	39.1863	2.07888e-28	5.1972e-29	-1.0	0.0175
10	28	41.006	39.5506	0.000423759	0.000120693	1.0	0.014

