1	21	40.1531	40.0784	5.30115e-29	2.12046e-28	-1.0	0.0105
2	23	40.0093	39.9329	0.0120848	0.0116956	1.0	0.0115
3	24	40.2606	40.1717	4.7414e-28	2.10729e-28	-1.0	0.012
4	27	40.1021	40.0501	5.24289e-29	5.24289e-29	-1.0	0.0135
5	28	40.1583	40.2101	0.0	0.0	NAN	0.014
6	23	40.3696	39.7897	0.0	8.44511e-28	NAN	0.0115
7	25	40.1718	39.9897	4.73317e-28	2.10363e-28	-1.0	0.0125
8	20	39.7983	39.78	2.12577e-28	5.31443e-29	1.0	0.01
9	23	39.4565	39.6392	4.75038e-28	5.2782e-29	-1.0	0.0115
10	22	40.1324	40.0911	4.76021e-28	2.11565e-28	1.0	0.011

