1	1988	49.5221	30.699	0.0235709	0.00897199	-0.0742301	0.994
2	1964	49.1593	30.6893	0.0209387	0.0248084	0.130482	0.982
3	1982	49.4482	30.3628	0.0127938	0.0131132	-0.466831	0.991
4	1956	49.935	30.5368	0.0182971	0.0251578	-0.236225	0.978
5	1837	48.0239	31.8167	0.0238001	0.0121543	0.0749929	0.9185
6	1964	48.1624	30.7214	0.00200526	0.0188608	0.67976	0.982
7	1852	47.9886	31.9414	0.0119349	0.0376623	0.337213	0.926
8	2006	49.8629	30.9637	0.0107463	0.00876628	-0.170423	1.003
9	1940	49.4752	30.6468	0.0262243	0.0207073	-0.0867437	0.97
10	2022	49.1275	30.3492	0.0426354	0.0389321	-0.0706629	1.011

