1	809	41.0032	38.9121	0.00100461	0.00411368	0.42091	0.4045
2	786	41.0424	39.0574	0.0106587	0.0049557	0.0372096	0.393
3	788	41.2275	38.6938	0.00622426	0.0101959	0.99827	0.394
4	851	41.2604	38.8392	0.00116773	0.000717111	-0.0123501	0.4255
5	772	40.8837	39.377	0.00253062	0.00183244	0.995542	0.386
6	817	41.4528	38.8708	0.02509	0.0120718	0.112563	0.4085
7	728	40.1963	39.5081	0.000858939	0.00231484	0.639684	0.364
8	929	41.871	37.7935	0.00159195	0.00165625	0.998188	0.4645
9	823	41.6216	38.2591	0.00128465	0.00377601	0.986734	0.4115
10	813	41.2708	39.1509	0.000760174	0.000165498	0.642237	0.4065

