1	783	41.3219	38.5458	0.000812775	0.00152332	0.353995	0.3915
2	1070	43.6851	36.3217	0.000385806	0.0216644	-0.250987	0.535
3	847	41.6354	38.3681	0.000369405	0.000920494	0.356397	0.4235
4	865	42.3085	37.6258	0.0177693	0.0149412	0.713019	0.4325
5	846	41.7125	38.4044	0.00190666	0.00575241	-0.969584	0.423
6	970	42.8392	37.2972	0.0008008	0.0105072	-0.365674	0.485
7	1123	44.6097	35.4359	0.00299847	0.0070123	0.282244	0.5615
8	939	42.6234	37.6406	0.00154694	0.00171875	-0.744283	0.4695
9	825	41.2509	38.4611	0.000620956	0.000466524	0.766336	0.4125
10	903	42.1302	37.7613	0.032156	0.016504	0.738929	0.4515

