1	760	40.5245	39.7815	0.00205533	0.00167074	0.967808	0.38
2	733	39.9935	39.9938	0.000838404	0.000740718	0.990816	0.3665
3	735	39.92	39.8391	0.00228031	0.00923812	1.0	0.3675
4	745	40.0082	39.7986	0.00501995	0.00209998	0.889529	0.3725
5	759	40.4368	39.6513	5.37595e-05	0.000274074	1.0	0.3795
6	757	40.1577	39.9107	0.000636536	0.000734411	0.987393	0.3785
7	737	40.1398	39.8527	6.04101e-07	0.000910882	1.0	0.3685
8	714	40.0704	39.985	0.00077949	0.000332467	0.856963	0.357
9	723	40.3749	39.8325	0.00143422	0.00124331	0.992379	0.3615
10	737	40.0157	39.8428	7.25096e-05	3.70044e-05	0.865183	0.3685

