1	255	40.2104	40.0232	3.42636e-26	6.56889e-26	-1.0	0.1275
2	273	40.3535	40.0615	1.27072e-05	0.000133376	1.0	0.1365
3	334	40.2773	39.3074	7.91572e-05	3.15373e-05	1.0	0.167
4	355	40.3634	39.3135	2.19053e-07	7.85883e-06	-1.0	0.1775
5	267	39.5961	39.3606	4.10483e-27	1.29733e-26	-1.0	0.1335
6	298	40.101	39.3453	0.000318201	1.52813e-05	1.0	0.149
7	303	40.0065	39.582	0.00259178	0.000334625	1.0	0.1515
8	326	40.7514	39.5768	0.00307536	0.00581605	0.862943	0.163
9	332	41.1963	40.1732	0.000823786	0.000526033	1.0	0.166
10	276	40.1076	39.8998	8.56335e-27	8.56335e-27	-1.0	0.138

