1	1273	43.8615	43.2656	0.00038784	0.00234059	0.661568	0.6365
2	1224	44.3503	44.3454	0.0049626	0.00619499	0.950207	0.612
3	1257	44.6305	44.1482	0.0101759	0.0155746	0.862267	0.6285
4	1278	44.8942	44.2491	0.00181926	1.31211e-05	0.469019	0.639
5	1258	44.6439	44.2365	0.0103817	0.00396714	0.919233	0.629
6	1532	46.324	43.7361	0.0281676	0.0179232	0.933652	0.766
7	1433	46.0368	43.9964	0.00985517	0.0101097	0.959877	0.7165
8	1305	44.0612	43.0768	0.00176681	0.00185181	0.878727	0.6525
9	1365	45.3572	44.1985	0.0313847	0.0286519	0.968618	0.6825
10	1236	43.8723	43.4291	0.000976715	0.000816638	0.97532	0.618

