1	1952	49.1212	40.3532	0.0385458	0.0311138	-0.127761	0.976
2	1997	48.9275	40.5902	0.00192687	0.0211104	0.530918	0.9985
3	1907	48.3051	40.5616	0.00711885	0.0264126	0.920378	0.9535
4	2028	49.2991	39.6664	0.0248869	0.0350191	-0.334695	1.014
5	1983	49.6801	40.0327	0.0352333	0.00520463	-0.220573	0.9915
6	1984	49.666	40.1475	0.0269198	0.0321791	-0.104912	0.992
7	1976	49.1796	40.3528	0.0193653	0.00686341	-0.0629623	0.988
8	2051	49.3413	39.9957	0.0366327	0.0587866	0.301566	1.0255
9	2045	49.3658	40.4123	0.0271567	0.019253	-0.0774568	1.0225
10	1981	49.209	39.6744	0.0207519	0.0191991	-0.0144606	0.9905

