1	1508	47.3717	42.8426	0.0053131	0.00197118	0.473117	0.754
2	1608	47.7512	42.216	0.0265875	0.0116352	-0.266766	0.804
3	1303	45.4426	44.467	0.00340928	0.00684085	-0.823099	0.6515
4	1435	46.8417	43.1595	0.00625269	0.0062962	0.550541	0.7175
5	1388	46.5275	43.475	0.00442067	0.00822471	0.567553	0.694
6	1546	47.5079	42.5874	0.0150367	0.00521165	0.313351	0.773
7	1573	47.7498	42.3764	0.0319686	0.0239458	0.622738	0.7865
8	1510	47.5786	42.4567	0.0106998	0.00279694	0.501174	0.755
9	1367	46.5119	43.713	0.0159941	0.00253181	0.298816	0.6835
10	1688	48.5606	41.5588	0.00615156	0.00740416	-0.325962	0.844

