1	365	42.0886	39.1563	0.000844352	0.00268058	0.829028	0.1825
2	1199	45.2551	35.489	0.00149752	0.00202792	-0.578701	0.5995
3	468	42.7103	39.1062	0.00106827	0.00395428	-0.869797	0.234
4	482	42.1316	37.9042	0.0263238	0.0256843	0.999971	0.241
5	292	40.6998	38.9534	6.12993e-27	2.67995e-26	-1.0	0.146
6	361	41.2231	38.7108	4.55646e-26	3.96918e-26	1.0	0.1805
7	279	41.5705	39.7682	0.00489483	0.00248333	0.999526	0.1395
8	565	44.7114	40.2195	0.00175512	0.00138777	0.90561	0.2825
9	767	42.3693	35.9725	0.00365623	0.000727753	0.827401	0.3835
10	548	43.6934	39.3574	4.72665e-05	0.000946916	0.998523	0.274

