1	1227	45.0919	44.9917	0.00181698	0.0010386	0.928012	0.6135
2	1246	45.2018	44.746	3.90221e-05	3.91157e-05	0.973573	0.623
3	1272	45.4134	44.423	0.0012449	0.000540639	1.0	0.636
4	1202	45.1777	45.0109	0.0119203	0.00489012	0.777984	0.601
5	1163	44.7593	45.3732	0.000950355	0.000716383	0.202067	0.5815
6	1117	44.8289	45.2285	0.00692185	0.0091545	0.85016	0.5585
7	1242	44.9187	44.9611	0.00032748	0.00030298	0.995741	0.621
8	1250	45.4683	44.475	0.00198047	0.00584527	0.847225	0.625
9	1162	44.8393	45.1234	0.00592102	0.00746363	0.992133	0.581
10	1166	45.0845	44.6835	0.00171974	0.0034695	0.984865	0.583

