1	1267	45.7118	44.4165	0.00208288	0.00204217	0.257804	0.6335
2	1284	45.8129	44.0906	0.00110753	0.00239643	0.891831	0.642
3	1300	45.6015	44.2762	0.00127325	0.0128676	-0.707061	0.65
4	1194	44.9637	44.9616	0.000266916	0.000129802	0.222497	0.597
5	1322	46.0732	44.1216	0.00951196	0.0113312	0.994655	0.661
6	1258	45.6338	44.3181	0.00257644	0.00358695	-0.37107	0.629
7	1305	45.6134	44.1832	0.000508633	0.000649889	0.988997	0.6525
8	1303	46.2968	43.7837	0.00406413	0.00844107	-0.123673	0.6515
9	1316	45.8118	44.2798	0.0184045	0.00468794	0.834628	0.658
10	1359	45.92	44.0314	0.000702377	0.00187248	-0.239681	0.6795

