1	1933	49.7958	39.7776	0.00989878	0.01267	0.795044	0.9665
2	1962	49.916	39.9155	0.0149254	0.0125965	0.867345	0.981
3	1526	47.4859	37.431	0.00870217	0.0107087	0.55765	0.763
4	1737	48.3345	38.3614	0.0274967	0.0103482	0.0111655	0.8685
5	1414	46.794	36.7945	0.0260808	0.0298595	-0.561941	0.707
6	1971	49.8511	39.8495	0.0121822	0.0131699	0.871038	0.9855
7	1911	49.4735	39.4819	0.00240705	0.00105067	0.873322	0.9555
8	1761	48.9042	38.8663	0.0252304	0.0172892	0.22125	0.8805
9	1621	48.5553	38.3668	0.0136819	0.00389314	0.45386	0.8105
10	1721	48.6369	38.5919	0.0153591	0.024444	0.61961	0.8605

