1	219	40.7483	40.2708	3.246e-27	1.2984e-26	-1.0	0.1095
2	243	40.2003	39.5417	7.30018e-27	8.56758e-27	1.0	0.1215
3	224	41.2867	40.7696	0.000131736	0.000196932	1.0	0.112
4	219	40.7221	40.0291	0.00577222	0.00260263	0.931036	0.1095
5	213	40.4451	40.1553	0.000314532	0.000684117	0.598503	0.1065
6	232	40.9722	40.487	4.27903e-05	2.74192e-05	1.0	0.116
7	214	40.6798	40.473	4.87459e-26	1.14129e-26	1.0	0.107
8	250	41.3001	40.3313	1.82483e-27	1.8299e-26	-1.0	0.125
9	233	41.203	40.4237	9.93812e-27	3.69637e-26	1.0	0.1165
10	201	39.9874	39.8258	3.41695e-05	4.81575e-05	1.0	0.1005

