// Initial random seed:
6278918461584284741

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeMutationRate(1e-05);
initializeMutationType(1, 0.5, "f", 0);
initializeMutationType(2, 0.5, "f", 0);
initializeMutationType(3, 0.5, "f", 0);
initializeMutationType(4, 0.5, "f", 0);
initializeMutationType(5, 0.5, "f", 0);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElementType(2, m2, 1);
initializeGenomicElementType(3, m3, 1);
initializeGenomicElementType(4, m4, 1);
initializeGenomicElementType(5, m5, 1);
initializeGenomicElement(g3, 0, 14);
initializeGenomicElement(g4, 15, 19);
initializeGenomicElement(g5, 20, 24);
initializeRecombinationRate(0.5);

// Starting run at tick <start>:
1 

40.0
40.0
100	1	204	40.0005	39.9977	1.18759e-05	0.000202567	-1.0	0.102
100	2	208	40.0	40.0	0.0	0.0	NAN	0.104
100	3	212	40.0	40.0	0.0	0.0	NAN	0.106
100	4	216	40.0	40.0	0.0	0.0	NAN	0.108
100	5	191	39.9989	39.9999	7.04954e-05	1.26847e-06	1.0	0.0955
100	6	201	40.0	40.0	0.0	0.0	NAN	0.1005
100	7	186	40.0021	40.0011	6.34715e-05	1.858e-05	1.0	0.093
100	8	248	40.4721	40.5167	0.0015791	0.00189118	1.0	0.124
100	9	213	40.0	40.0	0.0	0.0	NAN	0.1065
100	10	201	40.0	40.0	0.0	0.0	NAN	0.1005
200	1	197	40.008	40.0007	0.00172596	1.28416e-05	1.0	0.0985
200	2	199	40.0	40.0	0.0	0.0	NAN	0.0995
200	3	200	40.0	40.0	0.0	0.0	NAN	0.1
200	4	195	39.9999	39.9999	2.60757e-06	1.36219e-06	1.0	0.0975
200	5	196	39.9994	39.9992	3.62375e-05	6.89862e-05	1.0	0.098
200	6	176	40.0	40.0	0.0	0.0	NAN	0.088
200	7	185	40.0	40.0	0.0	0.0	NAN	0.0925
200	8	255	40.4789	40.5241	1.26715e-27	4.10556e-27	1.0	0.1275
200	9	194	40.0	40.0	0.0	0.0	NAN	0.097
200	10	204	40.0005	39.9986	2.83592e-06	2.19874e-05	-1.0	0.102
300	1	206	40.3542	40.0306	0.0166447	0.000123841	1.0	0.103
300	2	201	40.0009	39.9959	3.04433e-05	0.000577547	-0.828405	0.1005
300	3	214	40.0157	40.0155	0.00263363	0.00256079	0.999878	0.107
300	4	211	40.0	40.0	0.0	0.0	NAN	0.1055
300	5	204	40.0	40.0	0.0	0.0	NAN	0.102
300	6	210	40.0	40.0	0.0	0.0	NAN	0.105
300	7	200	40.0	40.0	0.0	0.0	NAN	0.1
300	8	261	40.4789	40.5241	1.26703e-27	6.13243e-27	1.0	0.1305
300	9	208	40.0	40.0	0.0	0.0	NAN	0.104
300	10	194	39.9996	39.9997	3.29962e-05	1.27431e-05	1.0	0.097
400	1	228	40.4496	40.0351	4.87084e-05	0.000168556	-1.0	0.114
400	2	211	39.9999	39.9998	8.49608e-07	2.52217e-06	1.0	0.1055
400	3	240	40.364	40.3581	0.00207626	0.0020102	1.0	0.12
400	4	213	40.0	40.0	0.0	0.0	NAN	0.1065
400	5	220	40.001	39.998	0.000245315	0.000393704	-0.879208	0.11
400	6	207	40.0	40.0	0.0	0.0	NAN	0.1035
400	7	201	40.0009	40.0007	0.000175844	0.000111192	1.0	0.1005
400	8	235	40.4789	40.5241	1.26757e-27	0.0	NAN	0.1175
400	9	193	40.0	40.0	0.0	0.0	NAN	0.0965
400	10	181	40.0	40.0	0.0	0.0	NAN	0.0905
500	1	217	40.448	40.0364	2.24158e-06	0.000146009	-1.0	0.1085
500	2	209	40.0	40.0	0.0	0.0	NAN	0.1045
500	3	245	40.3757	40.3697	1.26735e-27	7.29994e-27	-1.0	0.1225
500	4	204	40.0015	40.0012	0.000209865	1.34657e-05	-0.0490679	0.102
500	5	231	40.1997	40.2162	0.0049421	0.00579069	1.0	0.1155
500	6	203	40.0144	40.0438	0.000491166	0.00387623	0.76625	0.1015
500	7	191	40.0	40.0	0.0	0.0	NAN	0.0955
500	8	257	40.4784	40.5238	3.42897e-05	1.0887e-05	1.0	0.1285
500	9	192	39.9934	39.9927	0.000879424	0.000713496	0.983528	0.096
500	10	200	40.057	40.0586	0.00635903	0.00681579	0.997037	0.1
600	1	220	40.4485	40.039	4.09056e-05	8.87909e-06	0.911738	0.11
600	2	228	40.0066	39.9835	0.000214418	0.00130087	-0.969539	0.114
