1	1955	49.3771	39.5822	0.00635334	0.0178685	-0.187452	0.9775
2	1986	49.6912	39.6144	0.0490652	0.0183066	-0.480196	0.993
3	1996	49.9401	39.9736	0.00186868	0.0310263	0.358843	0.998
4	1996	49.7949	40.2046	0.0204522	0.0266422	0.275815	0.998
5	1994	49.4932	40.2783	0.00300927	0.0104592	-0.168665	0.997
6	2001	49.2423	39.98	0.0125343	0.0259591	-0.61907	1.0005
7	1983	49.3794	39.8556	0.0144674	0.0312948	0.371256	0.9915
8	2021	49.9331	40.3354	0.0369255	0.00936915	0.241037	1.0105
9	1952	49.9168	40.0997	0.00858961	0.0194091	0.518693	0.976
10	1992	50.0155	39.9696	0.0446896	0.0236853	0.690778	0.996
