1	50.4355	30.0534	1.16439e-25	6.17077e-25	1.0
2	49.3465	29.778	0.00111902	0.00036346	-1.0
3	50.3394	31.029	2.84274e-25	6.56787e-25	-1.0
4	49.0337	29.8443	0.00614647	0.00201153	0.919264
5	50.3632	30.3266	0.0140556	0.0185253	-0.606605
6	50.4035	30.2109	0.000986215	0.00104944	0.571673
7	49.9804	30.2107	2.07002e-25	1.46054e-26	1.0
8	49.6505	30.1515	0.00212325	0.0146075	-1.0
9	49.4217	29.4915	0.00294764	0.00824951	0.970646
10	49.7475	28.8887	0.000717616	0.000409595	1.0
11	49.9737	29.5821	8.17003e-05	2.84538e-05	-1.0
12	50.2459	29.6274	6.43064e-05	0.000252055	-0.77295
13	50.7947	29.4033	7.29763e-26	3.1586e-26	1.0
14	50.0934	29.8332	0.000468564	0.000255764	-1.0
15	50.0775	29.9014	0.000744515	0.0286031	0.651197
16	49.9424	29.95	6.80034e-25	4.10492e-26	-1.0
17	50.0484	29.8469	0.00313844	0.00417455	0.16965
18	50.2227	29.8076	9.65173e-05	1.49209e-05	1.0
19	49.6959	29.9789	8.18145e-05	2.18057e-07	-0.272945
20	49.5489	30.2668	1.04795e-24	9.12836e-26	-1.0

